timestamp_ms,pitch_deg,pitch_vel_dps,state,rep_id,ecg_raw
20544,5.149,-36.639,1,5,352
20554,4.62,-35.942,1,5,310
20564,4.094,-35.708,1,5,328
20574,3.572,-35.766,1,5,336
20584,3.048,-36.141,1,5,299
20594,2.533,-36.667,1,5,348
20604,2.004,-37.796,1,5,309
20614,1.5,-38.952,1,5,330
20624,1.03,-40.016,1,5,332
20634,0.602,-40.781,1,5,295
20644,0.201,-41.438,1,5,345
20654,-0.184,-42.149,1,5,312
20664,-0.562,-43.037,1,5,332
20674,-0.961,-44.448,1,5,336
20684,-1.418,-46.793,1,5,301
20694,-1.911,-49.46,1,5,349
20704,-2.381,-51.499,1,5,312
20714,-2.808,-52.71,1,5,330
20724,-3.179,-53.078,1,5,347
20734,-3.478,-52.602,1,5,303
20744,-3.717,-51.778,1,5,351
20754,-3.923,-51.142,1,5,320
20764,-4.137,-51.08,1,5,334
20774,-4.388,-51.7,1,5,341
20784,-4.672,-52.643,1,5,297
20794,-4.916,-52.758,1,5,350
20804,-5.075,-51.806,1,5,317
20814,-5.174,-50.687,1,5,328
20824,-5.219,-49.236,1,5,341
20834,-5.247,-47.925,1,5,306
20844,-5.293,-47.158,1,5,352
20854,-5.355,-46.865,1,5,310
20864,-5.428,-47.119,1,5,331
20874,-5.504,-47.748,1,5,343
20884,-5.548,-47.987,1,5,294
20894,-5.54,-47.596,1,5,344
20904,-5.472,-46.62,1,5,311
20914,-5.351,-45.216,1,5,326
20924,-5.195,-43.629,1,5,338
20934,-5.026,-42.123,1,5,296
20944,-4.859,-40.909,1,5,340
20954,-4.699,-40.009,1,5,315
20964,-4.54,-39.361,1,5,320
20974,-4.369,-38.75,1,5,337
20984,-4.184,-38.18,1,5,290
20994,-3.976,-37.531,1,5,337
21004,-3.754,-36.951,1,5,302
21014,-3.51,-36.253,1,5,324
21024,-3.231,-35.326,1,5,335
21034,-2.913,-34.258,1,5,290
21044,-2.562,-33.175,1,5,341
21054,-2.185,-32.15,1,5,298
21064,-1.792,-31.245,1,5,314
21074,-1.384,-30.369,1,5,331
21084,-0.96,-29.446,1,5,289
21094,-0.535,-28.748,1,5,344
21104,-0.115,-28.258,1,5,308
21114,0.317,-27.564,1,5,324
21124,0.771,-26.518,1,5,332
21134,1.223,-25.627,1,5,289
21144,1.658,-25.067,1,5,345
21154,2.082,-24.691,1,5,313
21164,2.49,-24.643,1,5,318
21174,2.882,-24.918,1,5,340
21184,3.275,-25.26,1,5,294
21194,3.674,-25.615,1,5,343
21204,4.089,-25.789,1,5,309
21214,4.527,-25.568,1,5,326
21224,4.982,-25.059,1,5,341
21234,5.436,-24.583,1,5,297
21244,5.881,-24.166,1,5,344
21254,6.313,-23.819,1,5,314
21264,6.735,-23.499,1,5,321
21274,7.143,-23.233,1,5,342
21284,7.547,-22.868,1,5,297
21294,7.954,-22.392,1,5,346
21304,8.367,-21.893,1,5,311
21314,8.787,-21.487,1,5,325
21324,9.212,-21.291,1,5,341
21334,9.642,-21.169,1,5,301
21344,10.083,-20.955,1,5,347
21354,10.53,-20.706,1,5,315
21364,10.98,-20.386,1,5,320
21374,11.44,-19.906,1,5,341
21384,11.9,-19.414,1,5,299
21394,12.352,-19.066,1,5,347
21404,12.793,-18.877,1,5,314
21414,13.227,-18.801,1,5,325
21424,13.649,-18.931,1,5,345
21434,14.079,-18.907,1,5,300
21444,14.52,-19.009,1,5,349
21454,14.969,-19.267,1,5,310
21464,15.433,-19.411,1,5,329
21474,15.908,-19.388,1,5,345
21484,16.381,-19.308,1,5,299
21494,16.845,-19.283,1,5,343
21504,17.297,-19.342,1,5,317
21514,17.751,-19.23,1,5,327
21524,18.21,-18.891,1,5,339
21534,18.67,-18.467,1,5,313
21544,19.128,-18.114,1,5,346
21554,19.589,-17.758,1,5,310
21564,20.066,-17.197,1,5,326
21574,20.552,-16.597,1,5,347
21584,21.047,-15.965,1,5,295
21594,21.558,-15.184,1,5,352
21604,22.087,-14.208,1,5,320
21614,22.622,-13.232,1,5,324
21624,23.165,-12.235,1,5,351
21634,23.74,-10.784,1,5,309
21644,24.335,-9.178,1,5,355
21654,24.947,-7.463,1,5,320
21664,25.577,-5.587,1,5,329
21674,26.227,-3.423,0,6,350
21684,26.905,-0.898,0,6,310
21694,27.611,1.94,0,6,353
21704,28.337,4.904,0,6,322
21714,29.096,8.219,0,6,327
21724,29.902,12.039,-1,6,345
21734,30.743,16.118,-1,6,304
21744,31.616,20.371,-1,6,355
21754,32.521,24.78,-1,6,324
21764,33.451,29.248,-1,6,326
21774,34.423,34.059,-1,6,351
21784,35.417,38.873,-1,6,302
21794,36.426,43.586,-1,6,353
21804,37.446,48.235,-1,6,317
21814,38.492,53.168,-1,6,326
21824,39.553,58.133,-1,6,347
21834,40.665,63.776,-1,6,304
21844,41.779,69.17,-1,6,345
21854,42.893,74.296,-1,6,317
21864,44.005,79.209,-1,6,322
21874,45.117,83.964,-1,6,352
21884,46.232,88.699,-1,6,306
21894,47.344,93.338,-1,6,345
21904,48.45,97.904,-1,6,326
21914,49.54,102.371,-1,6,323
21924,50.621,106.867,-1,6,350
21934,51.687,111.315,-1,6,311
21944,52.717,115.266,-1,6,351
21954,53.718,118.854,-1,6,326
21964,54.694,122.118,-1,6,331
21974,55.631,124.828,-1,6,351
21984,56.535,127.27,-1,6,303
21994,57.419,129.803,-1,6,355
22004,58.279,132.391,-1,6,331
22014,59.109,134.935,-1,6,338
22024,59.921,137.575,-1,6,360
22034,60.729,140.251,-1,6,313
22044,61.517,142.584,-1,6,362
22054,62.267,144.447,-1,6,330
22064,62.943,145.826,-1,6,336
22074,63.546,146.538,-1,6,352
22084,64.083,146.561,-1,6,309
22094,64.584,146.327,-1,6,354
22104,65.092,146.355,-1,6,328
22114,65.617,146.623,-1,6,331
22124,66.129,146.693,-1,6,362
22134,66.617,146.904,-1,6,306
22144,67.083,147.508,-1,6,355
22154,67.503,148.01,-1,6,330
22164,67.852,147.86,-1,6,332
22174,68.119,146.747,-1,6,361
22184,68.313,144.702,-1,6,314
22194,68.447,141.918,-1,6,361
22204,68.52,138.714,-1,6,327
22214,68.536,135.393,-1,6,333
22224,68.498,132.076,-1,6,359
22234,68.421,129.027,-1,6,312
22244,68.306,126.313,-1,6,361
22254,68.098,123.024,-1,6,336
22264,67.785,119.032,-1,6,326
22274,67.343,114.078,-1,6,354
22284,66.775,108.311,-1,6,316
22294,66.115,102.193,-1,6,353
22304,65.375,95.783,-1,6,329
22314,64.563,89.231,-1,6,336
22324,63.682,82.631,-1,6,363
22334,62.735,76.257,-1,6,315
22344,61.73,70.375,-1,6,354
22354,60.68,65.199,-1,6,334
22364,59.604,60.885,-1,6,333
22374,58.513,57.27,-1,6,357
22384,57.413,54.146,-1,6,307
22394,56.321,51.482,-1,6,359
22404,55.265,49.241,-1,6,329
22414,54.262,47.374,-1,6,329
22424,53.31,45.695,-1,6,358
22434,52.387,44.002,-1,6,308
22444,51.491,42.417,-1,6,350
22454,50.633,41.24,-1,6,325
22464,49.801,40.299,-1,6,319
22474,48.969,39.484,-1,6,350
22484,48.128,38.724,-1,6,307
22494,47.263,37.877,-1,6,348
22504,46.352,36.571,-1,6,328
22514,45.386,34.649,-1,6,324
22524,44.362,32.111,-1,6,347
22534,43.301,29.325,-1,6,310
22544,42.242,26.789,-1,6,357
22554,41.203,24.716,-1,6,330
22564,40.182,23.02,-1,6,328
22574,39.184,21.698,-1,6,358
22584,38.199,20.576,-1,6,309
22594,37.206,19.275,-1,6,355
22604,36.2,17.641,-1,6,333
22614,35.189,15.73,-1,6,323
22624,34.188,13.782,-1,6,357
22634,33.21,12.016,-1,6,311
22644,32.271,10.615,-1,6,357
22654,31.367,9.54,-1,6,325
22664,30.486,8.572,-1,6,326
22674,29.613,7.542,-1,6,351
22684,28.74,6.287,-1,6,312
22694,27.865,4.824,0,6,351
22704,26.973,3.015,0,6,332
22714,26.048,0.714,0,6,325
22724,25.089,-2.017,0,6,353
22734,24.1,-5.036,0,6,304
22744,23.102,-7.959,0,6,354
22754,22.104,-10.557,1,6,334
22764,21.09,-13.068,1,6,324
22774,20.053,-15.669,1,6,352
22784,19.001,-18.213,1,6,307
22794,17.934,-20.709,1,6,356
22804,16.863,-23.024,1,6,331
22814,15.803,-25.064,1,6,319
22824,14.767,-26.999,1,6,348
22834,13.758,-29.18,1,6,304
22844,12.75,-32.158,1,6,351
22854,11.724,-35.982,1,6,330
22864,10.643,-40.797,1,6,318
22874,9.568,-45.114,1,6,343
22884,8.497,-48.834,1,6,303
22894,7.454,-51.699,1,6,348
22904,6.446,-53.823,1,6,315
22914,5.467,-55.359,1,6,320
22924,4.5,-56.639,1,6,351
22934,3.503,-58.336,1,6,299
22944,2.484,-60.32,1,6,343
22954,1.488,-62.258,1,6,318
22964,0.509,-64.829,1,6,311
22974,-0.448,-67.776,1,6,343
22984,-1.343,-69.885,1,6,292
22994,-2.144,-70.372,1,6,342
23004,-2.852,-69.526,1,6,314
23014,-3.514,-68.455,1,6,311
23024,-4.191,-68.071,1,6,344
23034,-4.869,-68.015,1,6,289
23044,-5.515,-67.918,1,6,343
23054,-6.102,-67.654,1,6,319
23064,-6.613,-67.057,1,6,313
23074,-7.047,-66.082,1,6,345
23084,-7.447,-65.412,1,6,300
23094,-7.829,-64.833,1,6,344
23104,-8.204,-64.483,1,6,324
23114,-8.579,-64.466,1,6,322
23124,-8.935,-64.452,1,6,361
23134,-9.259,-64.389,1,6,299
23144,-9.545,-64.347,1,6,336
23154,-9.785,-64.19,1,6,319
23164,-9.969,-63.428,1,6,313
23174,-10.105,-62.0,1,6,349
23184,-10.229,-60.739,1,6,299
23194,-10.332,-59.667,1,6,346
23204,-10.418,-58.967,1,6,324
23214,-10.483,-58.425,1,6,321
23224,-10.508,-57.637,1,6,345
23234,-10.496,-56.554,1,6,298
23244,-10.459,-55.335,1,6,345
23254,-10.404,-54.086,1,6,315
23264,-10.335,-52.821,1,6,312
23274,-10.435,-54.717,1,6,344
23284,-10.443,-54.894,1,6,289
23294,-10.469,-55.488,1,6,330
23304,-10.458,-55.668,1,6,311
23314,-10.372,-54.892,1,6,298
23324,-10.213,-53.412,1,6,333
23334,-9.992,-51.395,1,6,285
23344,-9.72,-48.971,1,6,327
23354,-9.408,-46.372,1,6,303
23364,-9.075,-43.971,1,6,298
23374,-8.747,-42.154,1,6,336
23384,-8.439,-40.976,1,6,277
23394,-8.153,-40.289,1,6,329
23404,-7.895,-40.164,1,6,305
23414,-7.651,-40.345,1,6,295
23424,-7.397,-40.455,1,6,329
23434,-7.123,-40.424,1,6,278
23444,-6.832,-40.419,1,6,317
23454,-6.522,-40.486,1,6,301
23464,-6.181,-40.552,1,6,294
23474,-5.81,-40.637,1,6,327
23484,-5.397,-40.505,1,6,276
23494,-4.943,-40.151,1,6,328
23504,-4.468,-39.876,1,6,307
23514,-3.992,-39.861,1,6,300
23524,-3.518,-39.939,1,6,339
23534,-3.038,-39.852,1,6,287
23544,-2.552,-39.688,1,6,338
23554,-2.069,-39.775,1,6,314
23564,-1.602,-40.346,1,6,320
23574,-1.156,-41.219,1,6,350
23584,-0.735,-42.18,1,6,300
23594,-0.322,-42.879,1,6,345
23604,0.078,-43.523,1,6,328
23614,0.477,-43.978,1,6,320
23624,0.875,-44.276,1,6,354
23634,1.286,-44.269,1,6,304
23644,1.717,-43.98,1,6,348
23654,2.163,-43.565,1,6,329
23664,2.616,-43.148,1,6,316
23674,3.078,-42.598,1,6,347
23684,3.55,-41.884,1,6,306
23694,4.043,-40.832,1,6,350
23704,4.542,-39.711,1,6,322
23714,5.062,-38.442,1,6,312
23724,5.596,-37.19,1,6,353
23734,6.138,-36.036,1,6,300
23744,6.682,-35.083,1,6,348
23754,7.235,-34.198,1,6,332
23764,7.803,-33.339,1,6,315
23774,8.387,-32.47,1,6,346
23784,8.99,-31.512,1,6,298
23794,9.6,-30.622,1,6,360
23804,10.219,-29.707,1,6,323
23814,10.851,-28.64,1,6,310
23824,11.502,-27.374,1,6,347
23834,12.178,-25.842,1,6,306
23844,12.864,-24.35,1,6,345
23854,13.552,-23.026,1,6,328
23864,14.244,-21.75,1,6,315
23874,14.939,-20.483,1,6,353
23884,15.641,-19.163,1,6,308
23894,16.396,-16.995,1,6,350
23904,17.179,-14.577,1,6,333
23914,17.978,-12.166,1,6,319
23924,18.777,-9.821,1,6,352
23934,19.587,-7.359,1,6,310
23944,20.403,-4.889,0,7,346
23954,21.238,-2.251,0,7,330
23964,22.109,0.832,0,7,315
23974,23.009,4.205,0,7,351
23984,23.941,7.9,0,7,307
23994,24.893,11.723,-1,7,341
24004,25.85,15.386,-1,7,334
24014,26.829,19.212,-1,7,318
24024,27.824,23.031,-1,7,346
24034,28.84,26.935,-1,7,306
24044,29.878,30.973,-1,7,354
24054,30.935,35.08,-1,7,331
24064,32.007,39.204,-1,7,317
24074,33.099,43.404,-1,7,352
24084,34.201,47.524,-1,7,301
24094,35.312,51.568,-1,7,344
24104,36.475,56.272,-1,7,324
24114,37.639,60.709,-1,7,313
24124,38.807,64.966,-1,7,351
24134,39.973,69.044,-1,7,303
24144,41.138,73.031,-1,7,346
24154,42.306,76.995,-1,7,332
24164,43.467,80.817,-1,7,320
24174,44.625,84.622,-1,7,354
24184,45.768,88.21,-1,7,307
24194,46.89,91.506,-1,7,353
24204,47.988,94.506,-1,7,338
24214,49.067,97.383,-1,7,320
24224,50.125,100.147,-1,7,358
24234,51.155,102.694,-1,7,314
24244,52.159,105.132,-1,7,354
24254,53.138,107.59,-1,7,345
24264,54.096,110.107,-1,7,329
24274,55.024,112.49,-1,7,362
24284,55.919,114.617,-1,7,318
24294,56.788,116.604,-1,7,350
24304,57.629,118.504,-1,7,347
24314,58.455,120.626,-1,7,328
24324,59.233,122.527,-1,7,366
24334,59.968,124.365,-1,7,324
24344,60.662,126.029,-1,7,360
24354,61.311,127.335,-1,7,340
24364,61.915,128.311,-1,7,327
24374,62.471,128.91,-1,7,366
24384,62.978,129.125,-1,7,313
24394,63.443,129.111,-1,7,358
24404,63.884,129.16,-1,7,341
24414,64.301,129.242,-1,7,318
24424,64.7,129.168,-1,7,361
24434,65.104,129.034,-1,7,313
24444,65.489,128.639,-1,7,358
24454,65.799,127.464,-1,7,346
24464,66.064,125.998,-1,7,322
24474,66.306,124.552,-1,7,357
24484,66.514,122.96,-1,7,314
24494,66.701,121.491,-1,7,357
24504,66.878,120.338,-1,7,343
24514,67.027,119.093,-1,7,318
24524,67.155,118.086,-1,7,366
24534,67.234,116.839,-1,7,312
24544,67.258,115.088,-1,7,356
24554,67.22,112.785,-1,7,347
24564,67.104,109.747,-1,7,323
24574,66.909,106.177,-1,7,364
24584,66.64,102.318,-1,7,322
24594,66.337,98.928,-1,7,356
24604,66.021,96.267,-1,7,341
24614,65.672,93.916,-1,7,324
24624,65.281,91.693,-1,7,366
24634,64.857,89.688,-1,7,313
24644,64.403,87.905,-1,7,348
24654,63.927,86.328,-1,7,348
24664,63.42,84.668,-1,7,322
24674,62.869,82.816,-1,7,368
24684,62.27,80.755,-1,7,315
24694,61.627,78.62,-1,7,350
24704,60.943,76.403,-1,7,345
24714,60.052,71.219,-1,7,314
24724,59.241,68.364,-1,7,363
24734,58.406,65.619,-1,7,305
24744,57.552,63.005,-1,7,344
24754,56.677,60.624,-1,7,340
24764,55.786,58.579,-1,7,309
24774,54.882,56.925,-1,7,356
24784,53.984,55.883,-1,7,308
24794,53.119,55.563,-1,7,347
24804,52.298,55.806,-1,7,341
24814,51.501,56.038,-1,7,310
24824,50.687,55.642,-1,7,362
24834,49.833,54.448,-1,7,309
24844,48.946,52.75,-1,7,350
24854,48.02,50.481,-1,7,358
24864,47.042,47.4,-1,7,321
24874,46.025,43.611,-1,7,360
24884,45.0,39.529,-1,7,316
24894,43.99,35.608,-1,7,349
24904,43.021,32.371,-1,7,344
24914,42.096,29.877,-1,7,317
24924,41.191,27.677,-1,7,356
24934,40.298,25.7,-1,7,313
24944,39.406,23.952,-1,7,352
24954,38.518,22.474,-1,7,345
24964,37.642,21.304,-1,7,317
24974,36.775,20.36,-1,7,357
24984,35.915,19.501,-1,7,317
24994,35.057,18.613,-1,7,349
25004,34.198,17.649,-1,7,334
25014,33.338,16.632,-1,7,314
25024,32.489,15.764,-1,7,361
25034,31.665,15.204,-1,7,311
25044,30.866,14.9,-1,7,352
25054,30.089,14.758,-1,7,340
25064,29.333,14.711,-1,7,316
25074,28.59,14.56,-1,7,356
25084,27.859,14.262,-1,7,315
25094,27.149,13.982,-1,7,351
25104,26.458,13.698,-1,7,345
25114,25.787,13.401,-1,7,318
25124,25.139,13.204,-1,7,359
25134,24.499,12.877,-1,7,314
25144,23.857,12.35,-1,7,345
25154,23.214,11.728,-1,7,342
25164,22.571,11.077,-1,7,316
25174,21.933,10.444,-1,7,360
25184,21.295,9.763,-1,7,311
25194,20.654,8.972,-1,7,348
25204,20.006,8.089,-1,7,337
25214,19.336,6.895,-1,7,310
25224,18.64,5.341,-1,7,364
25234,17.926,3.517,0,7,310
25244,17.206,1.62,0,7,352
25254,16.479,-0.346,0,7,343
25264,15.733,-2.525,0,7,315
25274,14.944,-5.235,0,7,355
25284,14.114,-8.409,0,7,313
25294,13.274,-11.522,1,7,348
25304,12.434,-14.391,1,7,340
25314,11.588,-17.189,1,7,314
25324,10.734,-19.978,1,7,355
25334,9.851,-23.106,1,7,304
25344,8.96,-26.079,1,7,343
25354,8.034,-28.994,1,7,334
25364,7.047,-32.308,1,7,301
25374,6.038,-35.873,1,7,347
25384,5.034,-39.434,1,7,308
25394,4.062,-42.452,1,7,344
25404,3.176,-44.083,1,7,330
25414,2.318,-45.594,1,7,305
25424,1.457,-47.657,1,7,349
25434,0.604,-49.925,1,7,300
25444,-0.236,-52.233,1,7,342
25454,-1.061,-54.603,1,7,334
25464,-1.864,-56.812,1,7,306
25474,-2.643,-58.613,1,7,350
25484,-3.387,-59.981,1,7,298
25494,-4.15,-62.169,1,7,330
25504,-4.976,-65.905,1,7,321
25514,-5.845,-70.645,1,7,304
25524,-6.72,-75.369,1,7,347
25534,-7.552,-79.194,1,7,304
25544,-8.338,-82.34,1,7,337
25554,-9.085,-85.003,1,7,331
25564,-9.847,-87.995,1,7,305
25574,-10.628,-91.129,1,7,343
25584,-11.381,-93.68,1,7,308
25594,-12.046,-95.063,1,7,339
25604,-12.606,-95.463,1,7,339
25614,-13.073,-95.175,1,7,303
25624,-13.443,-93.878,1,7,347
25634,-13.71,-91.332,1,7,307
25644,-13.906,-88.254,1,7,339
25654,-14.081,-85.77,1,7,337
25664,-14.28,-84.708,1,7,303
25674,-14.531,-85.318,1,7,350
25684,-14.792,-86.396,1,7,297
25694,-14.994,-86.602,1,7,341
25704,-15.115,-85.808,1,7,335
25714,-15.169,-84.566,1,7,314
25724,-15.177,-83.287,1,7,350
25734,-15.151,-82.008,1,7,298
25744,-15.131,-81.216,1,7,329
25754,-15.18,-81.523,1,7,324
25764,-15.236,-81.565,1,7,296
25774,-15.207,-80.675,1,7,350
25784,-15.048,-78.62,1,7,290
25794,-14.779,-76.074,1,7,329
25804,-14.45,-73.718,1,7,313
25814,-14.099,-71.775,1,7,290
25824,-13.741,-70.004,1,7,338
25834,-13.391,-68.405,1,7,293
25844,-13.062,-67.328,1,7,326
25854,-12.765,-66.969,1,7,325
25864,-12.489,-66.975,1,7,294
25874,-12.208,-66.807,1,7,341
25884,-11.893,-66.067,1,7,294
25894,-11.533,-64.779,1,7,330
25904,-11.157,-63.665,1,7,318
25914,-10.762,-62.868,1,7,299
25924,-10.36,-62.612,1,7,341
25934,-9.95,-62.54,1,7,295
25944,-9.515,-62.145,1,7,328
25954,-9.03,-60.91,1,7,328
25964,-8.539,-59.556,1,7,293
25974,-8.046,-58.163,1,7,345
25984,-7.554,-56.89,1,7,297
25994,-7.063,-55.89,1,7,330
26004,-6.568,-55.179,1,7,326
26014,-6.071,-54.719,1,7,301
26024,-5.559,-54.213,1,7,345
26034,-5.026,-53.487,1,7,305
26044,-4.487,-52.647,1,7,340
26054,-3.927,-51.368,1,7,332
26064,-3.295,-48.969,1,7,305
26074,-2.673,-47.184,1,7,353
26084,-2.036,-45.584,1,7,301
26094,-1.388,-44.333,1,7,340
26104,-0.743,-43.574,1,7,340
26114,-0.092,-43.024,1,7,304
26124,0.57,-42.524,1,7,357
26134,1.252,-41.905,1,7,314
26144,1.954,-41.175,1,7,349
26154,2.676,-40.312,1,7,340
26164,3.452,-38.719,1,7,311
26174,4.27,-36.678,1,7,358
26184,5.091,-34.816,1,7,318
26194,5.92,-32.978,1,7,344
26204,6.754,-31.213,1,7,341
26214,7.595,-29.488,1,7,306
26224,8.459,-27.583,1,7,353
26234,9.329,-25.842,1,7,312
26244,10.204,-24.219,1,7,341
26254,11.088,-22.611,1,7,344
26264,11.98,-21.008,1,7,313
26274,12.9,-19.061,1,7,362
26284,13.856,-16.686,1,7,315
26294,14.841,-13.964,1,7,346
26304,15.85,-11.014,1,7,345
26314,16.874,-7.976,1,7,311
26324,17.925,-4.692,0,8,359
26334,19.005,-1.131,0,8,318
26344,20.098,2.356,0,8,347
26354,21.212,5.932,0,8,348
26364,22.4,10.479,-1,8,312
26374,23.621,15.143,-1,8,359
26384,24.87,19.864,-1,8,315
26394,26.125,24.358,-1,8,346
26404,27.392,28.825,-1,8,345
26414,28.677,33.351,-1,8,310
26424,29.975,37.865,-1,8,353
26434,31.271,42.125,-1,8,311
26444,32.568,46.296,-1,8,340
26454,33.867,50.402,-1,8,340
26464,35.177,54.598,-1,8,311
26474,36.498,58.907,-1,8,355
26484,37.805,62.865,-1,8,318
26494,39.095,66.458,-1,8,343
26504,40.377,69.93,-1,8,348
26514,41.662,73.536,-1,8,310
26524,42.956,77.426,-1,8,358
26534,44.251,81.45,-1,8,321
26544,45.528,85.242,-1,8,345
26554,46.787,88.818,-1,8,341
26564,48.02,92.155,-1,8,319
26574,49.269,96.034,-1,8,369
26584,50.48,99.429,-1,8,320
26594,51.66,102.798,-1,8,350
26604,52.828,106.439,-1,8,351
26614,53.971,110.013,-1,8,320
26624,55.071,113.082,-1,8,361
26634,56.108,115.294,-1,8,323
26644,57.066,116.598,-1,8,351
26654,57.962,117.533,-1,8,347
26664,58.798,118.271,-1,8,310
26674,59.577,118.936,-1,8,364
26684,60.32,120.02,-1,8,319
26694,61.034,121.584,-1,8,346
26704,61.723,123.315,-1,8,348
26714,62.38,124.595,-1,8,311
26724,62.99,124.909,-1,8,365
26734,63.555,124.631,-1,8,315
26744,64.089,124.43,-1,8,341
26754,64.589,124.394,-1,8,347
26764,65.062,124.487,-1,8,313
26774,65.523,124.615,-1,8,361
26784,65.927,124.091,-1,8,324
26794,66.26,123.36,-1,8,348
26804,66.565,122.709,-1,8,352
26814,66.857,122.056,-1,8,314
26824,67.133,121.236,-1,8,363
26834,67.378,120.268,-1,8,316
26844,67.573,118.983,-1,8,347
26854,67.746,117.893,-1,8,347
26864,67.9,117.065,-1,8,311
26874,68.01,116.243,-1,8,362
26884,68.062,115.253,-1,8,323
26894,68.074,114.214,-1,8,338
26904,68.066,113.288,-1,8,351
26914,68.043,112.393,-1,8,305
26924,68.01,111.577,-1,8,360
26934,67.946,110.551,-1,8,316
26944,67.846,109.288,-1,8,347
26954,67.705,107.809,-1,8,357
26964,67.509,105.895,-1,8,314
26974,67.271,103.873,-1,8,362
26984,67.054,102.737,-1,8,324
26994,66.841,101.933,-1,8,345
27004,66.616,101.293,-1,8,352
27014,66.377,100.679,-1,8,317
27024,66.101,99.719,-1,8,353
27034,65.791,98.503,-1,8,321
27044,65.453,97.122,-1,8,343
27054,65.062,95.199,-1,8,344
27064,64.607,92.773,-1,8,313
27074,64.097,90.293,-1,8,363
27084,63.551,88.124,-1,8,324
27094,62.985,86.327,-1,8,354
27104,62.395,84.525,-1,8,357
27114,61.757,82.127,-1,8,310
27124,61.055,78.94,-1,8,366
27134,60.283,75.113,-1,8,323
27144,59.451,71.131,-1,8,349
27154,58.586,67.467,-1,8,357
27164,57.693,64.006,-1,8,312
27174,56.765,60.461,-1,8,365
27184,55.806,56.876,-1,8,325
